doi,caption,classification_ai,classification_gt,result
10.1016/j.cej.2020.126831,Fig. 6. (a) DSC curves of as-milled $\mathrm{MgH}_{2}$ and $\mathrm{MgH}_{2}$ -10 wt% $\mathbf{N}{\cdot}\mathbf{Nb}_{2}\mathbf{O}_{5}@\mathbf{C}$ . (b) van't Hoff plot of dehydrogenation of $\mathbf{N}{\cdot}\mathbf{Nb}_{2}\mathbf{O}_{5}@\mathbf{C}$ -containing sample at $225-300^{\circ}\mathrm{C}.$ . (c) Kissinger’s plots of milled $\mathrm{MgH}_{2}$ and $\mathrm{MgH}_{2^{-10}}$ wt% $\mathbf{N}\mathbf{-}\mathbf{Nb}_{2}\mathbf{O}_{5}@\mathbf{C}$ samples. (d) Arrhenius plot for dehydrogenation of $\mathtt{M g H}_{2^{-10}}\mathtt{w t}^{0}/0$ $\mathbf{N}\mathbf{-}\mathbf{Nb}_{2}\mathbf{O}_{5}@\mathbf{C}$ sample. ,3,3.0,TP
10.1016/j.cej.2020.126831,Fig. 7. High resolution XPS spectra of Nb 3d for $\mathrm{MgH}_{2}–10\mathrm{wt}\%$ $\mathbf{N}{\cdot}\mathbf{Nb}_{2}\mathbf{O}_{5}@\mathbf{C}$ sample after (a) ball milling and (b) first dehydrogenation. XPS spectra of (c) N 1s and (d) O 1s for $\mathtt{M g H}_{2^{-10}}\mathtt{w t}^{0}/0$ ${\bf N}{\cdot}{\bf N b}_{2}{\cal O}_{5}@{\cal C}$ samples after first dehydrogenation. ,0,3.0,FN
10.1016/j.cej.2020.126831,"Fig. 8. (a) 50 cycles of isothermal hydrogen release/uptake curves and (b) normalized reversible capacity. (c) XRD patterns, (d) FTIR and (e) solid state $^1\mathrm{H}$ NMR spectra of $\mathrm{MgH}_{2}–10~\mathrm{wt\%}$ $\mathbf{N}{\cdot}\mathbf{Nb}_{2}\mathbf{O}_{5}@\mathbf{C}$ sample before and after 50 cycles. (f) SEM image and (g) EDS mapping of $\mathrm{MgH}_{2}–10~\mathrm{wt\%}$ ${\mathrm{N}}{\cdot}{\mathrm{Nb}}_{2}{\mathrm{O}}_{5}@{\mathrm{C}}$ sample after 50 cycles. ",3,3.0,TP
10.1016/j.cej.2020.126831,"Fig. 9. TEM (a), STEM (b) images, EDS (c,d) and HRTEM images (e,f) of $\mathtt{M g H}_{2^{-10}}\mathtt{w t}^{0}/0$ ${\mathrm{N}}{\cdot}{\mathrm{Nb}}_{2}{\mathrm{O}}_{5}@{\mathrm{C}}$ sample after 50 cycles. ",0,0.0,TN
10.1016/j.cej.2020.126831,"Fig. 10. Optimized geometrical structures of $\mathrm{MgH}_{2}$ adsorbed on (a) Nb-N-O and (b) Nb- $\mathbf{N}{\cdot}\mathbf{O}@\mathbf{C}_{:}$ and (c) COOP curves for different Mg-H bonds: Mg-H bond in $\mathrm{MgH}_{2}\left(1\right)$ ; Mg-H1 and $\mathrm{Mg-H2}$ bonds in $\mathrm{MgH}_{2}$ adsorbed on Nb-N-O surface (2,3); Mg-H1 and Mg-H2 bonds in $\mathrm{MgH}_{2}$ adsorbed on $\mathrm{Nb}\mathbf{-}\mathbf{N}\mathbf{-}\mathbf{O}(\partial\mathbf{C}$ surface) (4,5). Color codes: H ions in fuchsia, $\mathrm{Mg}$ ions in green, Nb ions in blue, N ions in yellow, O ions in red and C ions in brown colors respectively. (For interpretation of the references to color in this figure legend, the reader is referred to the web version of this article.) ",3,3.0,TP
10.1016/j.cej.2020.126831,"Fig. 11. Optimized geometrical structures of $\mathrm{H}_{2}$ adsorbed on (a) $\mathbf{M}\mathbf{g}_{:}$ , (b) Nb-N-O and (c) $\mathbf{Nb}\mathbf{-}\mathbf{N}\mathbf{-}\mathbf{O}(\underline{{\omega}}\mathbf{C},$ , and (d) COOP curves for corresponding H1-H2 bonds: (1) Mg, (2) Nb-N-O, (3) $\mathrm{Nb}\mathbf{-}\mathbf{N}\mathbf{-}\mathbf{O}@\mathbf{C}$ . ",3,3.0,TP
10.1016/j.cej.2020.127844,Fig. 1. A schematic diagram of the simulated double-layered annulus metal hydride tank. ,0,0.0,TN
10.1016/j.cej.2020.127844,Fig. 2. (a) The PCT curves of $\mathrm{LaNi_{4.25}A l_{0.75}}$ for hydrogen desorption process with the Van’t Hoff plot as inset; (b) the particle size distributions of the $\mathrm{LaNi_{4.25}A l_{0.75}}$ alloy used in the experiments. ,1,1.0,TP
10.1016/j.cej.2020.127844,Fig. 3. The pressure curves of $\mathrm{LaNi_{4.25}A l_{0.75}}$ alloy and the fitted results using the kinetic model at constant flows: (a) the effect of temperature on hydrogen ab­ sorption process at $0.5\mathrm{{sccm}}\mathrm{{g}}^{-1}$ ; (b) the effect of particle radius on hydrogen absorption process at $1.5s c{\mathrm{cm~g}}^{-1}$ ; (c) the effect of temperature on hydrogen desorption process at $0.5~\mathrm{sccm~g}^{-1}$ ; (d) the effect of particle radius on hydrogen desorption process at $2s c c m g^{-1}$ . ,3,3.0,TP
10.1016/j.cej.2020.127844,Fig. 4. Rate constant vs. particle radius for the hydrogen absorption and desorption reactions of $\mathrm{LaNi_{4.25}A l_{0.75}}$ . ,3,3.0,TP
10.1016/j.cej.2020.127844,Fig. 5. Comparison between the experimental data and simulated results of the cylindrical MHT with $\mathrm{LaNi_{4.25}A l_{0.75}};$ : the pressure ((a) & (c)) and point temperature ((b) & (d)) curves of hydrogen absorption and desorption processes at $20\mathrm{sccm}$ ((a) & (b)) and $100\mathrm{sccm}$ ((c) & (d)). ,3,3.0,TP
10.1016/j.cej.2020.127844,"Fig. 6. The effects of the initial particle radius on the pressure and average temperature curves of $\mathrm{LaNi_{4.25}A l_{0.75}}$ powder layers: (a) the hydrogen absorp­ tion process $\zeta_{0}=0.53$ , $T_{0}=298\mathrm{K}$ , $\mathrm{H}/\mathrm{M}_{0}=0.01;$ ); (b) the hydrogen desorption process $\dot{\varepsilon}_{0}=0.53$ , $T_{0}=383~\mathrm{K}_{\ast}$ $\mathrm{H}/\mathrm{M}_{0}=2.5)$ . ",3,3.0,TP
10.1016/j.cej.2020.127844,Fig. 7. The evolution of thermal diffusion of $\mathrm{LaNi_{4.25}A l_{0.75}}$ powder layers in the hydrogen absorption process. ,3,3.0,TP
10.1016/j.cej.2020.127844,"Fig. 8. The effects of the initial porosity on the pressure and average temper­ ature curves of $\mathrm{LaNi_{4.25}A l_{0.75}}$ powder layers: (a) the hydrogen absorption pro­ cess $(r_{\mathrm{p},0}=10~\upmu\mathrm{m}_{\cdot}$ , $T_{0}=298\mathrm{~K}_{}$ $\mathrm{H}/\mathrm{M}_{0}=0.01)$ ; (b) the hydrogen desorption process $(r_{\mathrm{p},0}=10~\upmu\mathrm{m}$ , $T_{0}=383~\mathrm{K},$ $\mathrm{H}/\mathrm{M}_{0}=2.5;$ ). ",3,3.0,TP
10.1016/j.cej.2020.127844,"Fig. 9. The effect of the initial temperature on the pressure curves during the hydrogen absorption process at $\mathrm{H}/\mathrm{M}_{0}=0.01$ and hydrogen desorption process at $\mathrm{H}/\mathbf{M}_{0}=2.5$ $(r_{\mathrm{p},0}=10~\upmu\mathrm{m}_{:}$ $\varepsilon_{0}=0.53^{\cdot}$ ). ",3,3.0,TP
10.1016/j.cej.2020.127844,"Fig. 10. The effect of the initial hydrogen concentration on the pressure curves during the hydrogen absorption process at $T_{0}=298\mathrm{K}$ and hydrogen desorption process at $T_{0}=383~\mathrm{K}$ $(r_{\mathrm{p},0}=10~\upmu\mathrm{m}$ , $\varepsilon_{0}=0.53^{\circ}.$ ). ",3,3.0,TP
10.1016/j.cej.2020.127844,Fig. 11. The changes of pressure and hydrogen amount for the optimized DAMHT with $\mathrm{LaNi_{4.25}A l_{0.75}}$ during the hydrogen absorption and desorp­ tion processes. ,3,1.0,TP
10.1016/j.cap.2009.11.011,Fig. 1. Durability of the sealed button cells with negative electrode from nanocrystalline (a) $\mathrm{Ti}[\mathsf{C o}_{0.65}\mathsf{M g}_{0.35}]$ and (b) TiNi. ,0,0.0,TN
10.1016/j.cap.2009.11.011,Fig. 2. The specific discharge capacity for the $\mathrm{Ti}[\mathsf{C o}_{0.65}\mathsf{M g}_{0.35}]$ alloy electrode depending on temperature variations. ,2,2.0,TP
10.1016/j.cap.2009.11.011,Fig. 3. Over potential against current density on activated nanocrystalline (a) $\mathrm{Ti}[\mathsf{C o}_{0.65}\mathsf{M g}_{0.35}]$ and (b) TiNi. ,0,0.0,TN
10.1016/j.cap.2009.11.011,Fig. 4. Cycle life of hydrogen storage $\mathrm{Ti}[\mathrm{Co}_{0.65}\mathrm{Mg}_{0.35}]$ alloy as a negative electrode at a ${\sf C}/5$ rate of discharge. ,2,2.0,TP
10.1016/j.cej.2019.123448,"Fig. 1. (a) SEM, (b) TEM, (c) HRTEM, and (d) elemental mapping images of ${\mathrm{Ni}}\mathrm{-CeO}_{2}$ from $_{1.0\mathrm{h}}$ of ball milling. ",0,0.0,TN
10.1016/j.cej.2019.123448,"Fig. 2. XRD pattern (a) and XPS spectra (b–d) of ${\mathrm{Ni}}\mathrm{-CeO}_{2}$ produced from $1.0\mathrm{h}$ of ball milling: O 1s, Ce 3d, and Ni 2p regions. ",0,0.0,TN
10.1016/j.cej.2019.123448,"Fig. 3. XRD patterns of $\mathrm{Mg}{\cdot}20\mathrm{Ni}{\cdot}\mathrm{CeO}_{2}$ from (a) $1.0\mathrm{h}$ of ball milling, (b) 5th absorption under $2.5\mathrm{MP}.$ a $\mathrm{H}_{2}$ at $320^{\circ}\mathrm{C}$ and (c) 5th desorption under $0.05\mathrm{MPa}$ $\mathrm{H}_{2}$ at $320^{\circ}\mathrm{C}$ . ",3,3.0,TP
10.1016/j.cej.2019.123448,"ig. 4. SEM, TEM, and HRTEM images of Mg-20Ni- $\mathrm{{\cdot}C e O_{2}}$ after (a) $1.0\mathrm{h}$ of ball milling, (b) 5th hydrogen absorption under $2.5\mathrm{MP}$ a $\mathrm{H}_{2}$ at $320^{\circ}\mathrm{C}$ and (c) 5th hydrogen esorption under 0.05 MPa $\mathrm{H}_{2}$ at $320^{\circ}\mathrm{C}$ . ",3,3.0,TP
10.1016/j.cej.2019.123448,"Fig. 5. XPS spectra of (a) O 1s and (b) Ce 3d region of $\mathrm{Mg}{\cdot}20\mathrm{Ni}{\cdot}\mathrm{CeO}_{2}$ in different stages: after (I) $1.0\mathrm{h}$ of ball milling, (II) 5th hydrogen absorption under 2.5 MPa $\mathrm{H}_{2}$ at $320^{\circ}\mathrm{C}$ and (III) 5th hydrogen desorption under 0.05 MPa $\mathrm{H}_{2}$ at $320^{\circ}\mathrm{C}$ . ",3,3.0,TP
10.1016/j.cej.2019.123448,"Fig. 6. (a) DSC curves and (b) Kissinger plots of hydrogenated ${\mathrm{Mg}}{\mathrm{-CeO}}_{2}$ , Mg-Ni, and $\mathrm{Mg}{\cdot}20\mathrm{Ni}{\cdot}\mathrm{CeO}_{2}$ at the heating rate of $5^{\circ}{\mathrm{C}}/{\mathrm{min}}$ ",3,3.0,TP
10.1016/j.cej.2019.123448,Fig. 8. Cyclic isothermal hydrogen sorption kinetic curves of $\mathrm{Mg}{\cdot}20\mathrm{Ni}{\cdot}\mathrm{CeO}_{2}$ of 1st-5th cycles at $340^{\circ}\mathrm{C}$ . ,3,3.0,TP
10.1016/j.cej.2019.123448,"Fig. 7. (a) Isothermal hydrogen desorption kinetic curves of hydrogenated Mg- $\mathrm{{\cdot}C e O}_{2}$ , Mg-Ni, and Mg-20Ni- $\mathrm{\cdot{CeO}_{2}}$ at $320^{\circ}\mathrm{C}_{\mathrm{:}}$ ; Isothermal hydrogen (b) desorption and (c) absorption kinetic curves of Mg-20Ni- $\mathrm{CeO}_{2}$ at 310, 320, 340, and $350^{\circ}\mathrm{C}_{\mathrm{:}}$ ; (d) Effect of ${\mathrm{Ni}}.{\mathrm{CeO}}_{2}$ content on hydrogen desorption kinetic curves of $\mathrm{MgH}_{2}$ at $350^{\circ}\mathrm{C}$ ",3,3.0,TP
10.1016/j.cej.2019.123448,"Fig. 9. (a) p-C-T curves at 290, 310, and $330^{\circ}\mathrm{C}$ and (b) Van’t Hoff plots of $\mathrm{Mg}{\cdot}20\mathrm{Ni}{\cdot}\mathrm{CeO}_{2}$ measured under $2.5\mathrm{MP}\mathrm{:}$ a $\mathrm{H}_{2}$ for hydrogen absorption and $0.05\mathrm{MP}\mathrm{:}$ a $\mathrm{H}_{2}$ for hydrogen desorption without activation process. ",1,1.0,TP
10.1016/j.cej.2019.123448,Fig. 10. Schematic diagram of hydrogen absorption and desorption of Mg-Ni$\mathrm{CeO}_{2}$ . ,3,3.0,TP
10.1016/j.carbon.2007.11.006,"Fig. 1 – XRD patterns of the Pd-free CT (dashed line, bottom) and $\mathbf{Pd}{-}10\mathbf{w}\mathbf{t}.\%$ CT composite (full line, top, intensities multiply by a factor of 10) at low angles $(0-5^{\circ}(2\theta){\circ{\bf C u}}{-{\bf K}_{\alpha}}$ radiation). ",0,0.0,TN
10.1016/j.carbon.2007.11.006,"Fig. 2 – XRD patterns of the Pd-free CT (dashed line) and Pd– $10\%$ CT composite (full line) at high angles $(10\mathrm{-}75^{\circ}$ (2h)- $\mathbf{Cu}\mathbf{-K}_{\alpha}$ radiation). The palladium peaks are indexed directly in the plot $(\mathbf{Fm}{\cdot}3\mathbf{m}$ space group, $\pmb{a}=3.958\mathring{\mathbf{A}}$ ). ",0,0.0,TN
10.1016/j.carbon.2007.11.006,"Fig. 3 – (a and b) EFTEM images of Pd-free CT; (c and d) EFTEM cartography images of Pd–10 wt.% CT composite (c) CK map, (d) Pd $\mathbf{M}_{4,5}$ map. ",0,0.0,TN
10.1016/j.carbon.2007.11.006,Fig. 4 – C and Pd (transmitted electron) intensities as a function of distance within the insets of Fig. 3c and d. ,0,0.0,TN
10.1016/j.carbon.2007.11.006,"Fig. 5 – Nitrogen sorption curves of the Pd-free carbon template (dashed lines, bottom) and Pd–10 wt.% CT (full lines, top) at $\mathbf{0.6MPa}$ and 298 K. The isotherm of the Pd– 10 wt. $\%$ CT composite has been normalized to take into account the mass of the palladium. ",3,3.0,TP
10.1016/j.carbon.2007.11.006,Fig. 6 – Hydrogen isotherm sorption curves of the Pd-free carbon template (dashed line) and Pd-containing carbon template (full symbols) at 77 K. ,3,3.0,TP
10.1016/j.carbon.2007.11.006,"Fig. 7 – Hydrogen isotherm sorption curves of the Pd-free carbon template (dashed line, bottom) and Pd–10 wt.% CT (full symbols) at 298 K (squares, circles and triangles stand for first, second and third cycle respectively). ",3,3.0,TP
10.1016/j.carbon.2007.11.006,"Fig. 8 – TDS desorption curves for Pd-free CT (dashed line) and Pd–10 wt.% CT composite (full square symbols) after hydrogenation in the range ${\bf{20-100\kappa K}}$ (a) and from 150 to 420 K (b). The TDS spectrum of a Pd hydride powder is also shown in (b) (full line, signal divided by 10) for comparison. ",3,3.0,TP
10.1016/j.cattod.2006.09.022,"1.Coordinated byDOEEnergyEfficiency andRenewableEnergy.OfficeofHydrogen,FuelCellsandInfrastructureTechnologies 2.Basicscienceforhydrogen storage conducted throughDOE Office ofScience,BasicEnergySciences 3.Coordinated withDeliveryprogram element ",0,0.0,TN
10.1016/j.cattod.2006.09.022,Note:Estimates from developers.To be periodically updated by DOE. Costs excluderegeneration/processing.Complex hydride system dataprojected.Data points include independent analysisresults. ,0,0.0,TN
10.1016/j.cattod.2006.09.022,Fig. 3. Assessment of challenges for on-board hydrogen storage options showing advantages and disadvantages of various approaches [4]. ,0,0.0,TN
10.1016/j.cattod.2006.09.022,Fig. 4. Equilibrium pressure–temperature curves for various metal hydride materials [12]. The ‘ $\scriptstyle P-T$ operating window’’ for PEM fuel cell vehicular applications is indicated by the highlighted box. This operating window indicates conditions of operation that may use the waste heat available from a PEM fuel cell power plant for storage system thermal management. ,0,3.0,FN
10.1016/j.cattod.2006.09.022,"Fig. 5. Destabilization of $\mathrm{LiBH_{4}}$ with $\mathrm{Mg}\mathrm{H}_{2}$ [4,19,20]. ",3,0.0,FP
10.1016/j.cattod.2006.09.022,"Fig. 6. Theoretical prediction of hydrogen storage in novel organometallic buckyballs [4,22]. ",3,0.0,FP
10.1016/j.cattod.2006.09.022,"Fig. 7. Cyclic desorption of hydrogen from $N_{-}$ -ethyl carbazole [4,30]. ",3,3.0,TP
10.1016/j.cattod.2006.09.022,Fig. 8. Products of ammonia borane dehydrogenation [4]. ,3,3.0,TP
10.1016/j.cattod.2006.09.022,"Fig. 9. Improved release of hydrogen from $\mathrm{NH}_{3}\mathrm{BN}_{3}$ via a mesoporous silica scaffold arrangement [4,31]. ",0,3.0,FN
10.1016/j.cattod.2006.09.022,"Fig. 10. (a) $\mathrm{AlH}_{3}$ metal hydride particles and (b) $\mathrm{H}_{2}$ desorbed vs. temperature for $\mathrm{AlH}_{3}$ doped with LiH. The doped samples (yellow, blue, and red curves) show significantly lower temperatures of desorption than the undoped samples (black curve) [4,36]. (For interpretation of the references to color in this figure legend, the reader is referred to the web version of the article.) ",3,3.0,TP
10.1016/j.carbon.2006.12.012,"Fig. 1. Effect of pore wall thickness distribution on hydrogen delivery from slit pore carbon having pore width of $0.9\mathrm{nm}$ , at operating temperature of (a) $113\mathrm{~K~}$ , and (b) $298\mathrm{K}$ . ",3,3.0,TP
10.1016/j.carbon.2006.12.012,"Fig. 2. Effect of pore wall thickness distribution on hydrogen delivery from slit pore carbon having pore width of $1.6\mathrm{nm}$ , at operating temperature of (a) $113\mathrm{~K~}$ , and (b) $298~\mathrm{K}$ . ",0,3.0,FN
10.1016/j.carbon.2006.12.012,"Fig. 3. Correlation between hydrogen delivery and isosteric heat, for slit pore carbons of various pore widths and pore wall thickness, at temperature of (a) $298~\mathrm{K}$ , and (b) $133\mathrm{~K~}$ . ",3,0.0,FP
10.1016/j.carbon.2006.12.012,"Fig. 4. Correlation between amount of hydrogen stored and isosteric heat, for slit pore carbons of various pore widths and pore wall thickness, at temperature of (a) $298\mathrm{K}$ , and (b) $133\mathrm{~K~}$ . ",3,3.0,TP
10.1016/j.carbon.2006.12.012,"Fig. 5. Correlation between hydrogen delivery and isosteric heat, for single-wall carbon nanotubes of various diameters and spacing, at temperature of (a) $298\mathrm{K}$ , and (b) $77\mathrm{K}$ . ",3,0.0,FP
10.1016/j.carbon.2006.12.012,"Fig. 6. Correlation of hydrogen delivery at 1.5 bar as percentage of the amount stored at 30 bar, for slit pore carbons of various pore widths and wall thickness, as well as SWCNTs of various diameter and spacing. ",0,0.0,TN
10.1016/j.cap.2007.10.039,"Fig. 1. Reactivity of amorphous boron with $\Nu_{2}$ gas, showing quantity of BN formed between $700^{\circ}\mathrm{C}$ and $1450~^{\circ}\mathrm{C}$ . ",0,0.0,TN
10.1016/j.cap.2007.10.039,Fig. 2. XRD spectra of amorphous boron heated under $\Nu_{2}$ from $700-1450^{\circ}\mathrm{C}$ . $\operatorname{\mathrm{(Co~Ka\%}}$ radiation). ,0,0.0,TN
10.1016/j.cap.2007.10.039,"Fig. 3. TGA/DSC of $\mathrm{Li}_{3}\mathrm{N}+\mathbf{B}(\mathrm{A})$ reaction under $\Nu_{2}$ , showing major exothermic event and weight gain to form $\operatorname{Li}_{3}\mathbf{B}\mathbf{N}_{2}$ , initiated abruptly at $521~^{\circ}\mathrm{C}$ . ",0,0.0,TN
10.1016/j.cap.2007.10.039,"Fig. 4. XRD data for reactions of $\mathrm{Li}_{3}\mathrm{N}$ with B and BN in open and closed reaction systems, showing impurity $\mathrm{Li}_{2}\mathrm{O}$ phase (These XRD traces of the sample pellet surface over emphasise the net oxide impurity). (Co $\mathbf{K}\mathfrak{a}$ radiation). ",0,0.0,TN
10.1016/j.carbon.2013.01.058,Fig. 1 – HRBM behaviour of $\mathbf{M}\mathbf{g}$ and $\mathbf{M}\mathbf{g}{-}\mathbf{C}$ materials containing 1 (A) and 5 (B) wt. $\%$ of carbon additives: experimental data (symbols) and fitting results (lines). ,0,0.0,TN
10.1016/j.carbon.2013.01.058,"Fig. 2 – SR XRD patterns (SNBL, BM01A; $\lambda=0.72085\mathrm{\mathring{A}}$ for the as-milled samples of $\mathbf{M}\mathbf{g}$ (A), $\mathbf{M}\mathbf{g}{-}5\mathbf{G}$ (B) and Mg–5MWCNT collected before the end of the incubation period (C) and after a completion of the HRBM (D). ",0,0.0,TN
10.1016/j.carbon.2013.01.058,Fig. 3 – XRD pattern of the re-hydrogenated $\mathbf{M}\mathbf{g}{-5\mathbf{G}}$ material $(\mathtt{C u}\mathtt{-K}_{\alpha})$ . Inset shows comparison of the peak broadening of ${\pmb{\alpha}}{\pmb{-M}}{\pmb{\8}}{\pmb{\mathrm{H}}}_{2}$ in re-hydrogenated RBM $\mathbf{M}\mathbf{g}$ (dash line) and $\mathbf{M}\mathbf{g}{-}5\mathbf{G}$ (solid line). ,3,3.0,TP
10.1016/j.carbon.2013.01.058,"Fig. 4 – SEM images of the studied materials: (A) Mg powder before the HRBM; (B) HRBM Mg–5MWCNT before the end of the incubation period; (C) $\mathbf{M}\mathbf{g}\mathbf{H}_{2}$ after 6 h long HRBM of the magnesium; (D) Mg–5MWCNT after completion of the hydrogenation during the HRBM. The $\mathbf{M}\mathbf{g}\cdot$ –5MWCNT samples (B and D) were characterised by SR XRD (Fig. 2C and D). Scale bars correspond to 100 (A), 200 (B), 2 (C) and 10 $(\mathtt{D})\upmu\mathbf{m}$ . ",0,3.0,FN
10.1016/j.carbon.2013.01.058,"Fig. 5 – TEM images of re-hydrogenated HRBM $\mathbf{M}\mathbf{g}$ (A and B), and Mg–5AC (C and D). Scale bars correspond to 100 (A and C), 50 (B), and 5 (D) nm. The arrow shows separation between the neighbouring $\mathbf{M}\mathbf{g}\mathbf{H}_{2}$ particles, and circle delimits crystalline area of Mg. ",0,3.0,FN
10.1016/j.carbon.2013.01.058,Fig. 6 – Typical DSC curves (heating rate ${\pmb5}^{\mathrm{\circ}}{\pmb{\mathbb{C}}}/\mathbf{min})$ for asmilled/as-delivered samples. The curves taken for airexposed samples are shown as dotted lines. ,0,0.0,TN
10.1016/j.carbon.2013.01.058,Fig. 7 – Kinetics of re-hydrogenation at $\pmb{250}^{\circ}\mathbf{C}$ and 15 bar $\mathbf{H}_{2}$ of the samples de-hydrogenated by vacuum heating (maximum temperature is specified in brackets). ,3,3.0,TP
10.1016/j.carbon.2013.01.058,Fig. 8 – Dependencies of characteristic hydrogenation time (inverse to the rate constant) (A) and maximum hydrogen concentration (B) on a number of desorption–absorption cycles at $\pmb{350}^{\circ}\mathbf{C}$ for HRBM $\mathbf{M}\mathbf{g}$ and $\mathbf{M}\mathbf{g}{-5\mathbf{G}}$ hybrid material. ,3,3.0,TP
10.1016/j.carbon.2013.01.058,Fig. 9 – TDS curves for the re-hydrogenated HRBM Mg and $\mathbf{M}\mathbf{g}{-}5\mathbf{G}$ hybrid materials prepared with and without addition of $10\mathrm{wt.}\%$ of the BCC- $\mathbf{\nabla}\cdot\mathbf{v}$ alloy acting as a metal catalyst of hydrogen absorption and desorption. The values of peak temperatures are given in brackets. ,3,3.0,TP
10.1016/j.carbon.2019.02.090,"Fig. 1. XPS survey spectra of non-doped (A) and N-doped (B) graphene aerogels (G and GN, resp.). N 1s XPS of N-doped graphene aerogel (C) and $\mathrm{GN}_{2}\mathrm{L}$ (D); experimental count as black dot and fitted curves as red line. (A colour version of this figure can be viewed online.) ",0,0.0,TN
10.1016/j.carbon.2019.02.090,"Fig. 2. Pore-size distribution plots of resins with large (A) and small (B) pores. Fine line for pristine resins (p, without graphene) and bold line when graphene is present (G); Ndoping is indicated with red dash at lower proportions (GN) and red line at higher proportions $(G\mathsf{N}_{2})$ . (A colour version of this figure can be viewed online.) ",0,0.0,TN
10.1016/j.carbon.2019.02.090,Fig. 3. SEM images of graphene enriched resins without (A) and with (B) nitrogen doping. (A colour version of this figure can be viewed online.) ,0,0.0,TN
10.1016/j.carbon.2019.02.090,"Fig. 4. TEM images at low (A, B) and high (C, D) magnification of graphene enriched resins without (A, C - GL) and with (B, $\mathsf{D}\mathrm{~-~}\mathsf{G N}_{2}\mathrm{L},$ nitrogen doping. Below are represented areas of $20\mathrm{nm}$ to highlight the lamellar structure of graphene. Inserted table exemplify distances and lamellar count (of corresponding letter), to approximate the lamellar distance between graphene sheets. (A colour version of this figure can be viewed online.) ",0,0.0,TN
10.1016/j.carbon.2019.02.090,"Fig. 5. DSC plots of impregnated matrices of large (A, B) and small (C, D) pore size, at $30\%$ (A, C) and $70\%$ (B, D) filling (vol. $\%$ . Fine line for pristine resins (p, without graphene) and bold line when graphene is present (G); N-doping is indicated with red dash at lower proportions (GN) and red line at higher proportions $\left(\mathsf{G N}_{2}\right)$ . (A colour version of this figure can be viewed online.) ",0,0.0,TN
10.1016/j.carbon.2019.02.090,"Fig. 6. XRD trace of the $\mathrm{GN}_{2}\mathrm{L}$ matrices without $\mathrm{LiBH_{4}}$ (a), 30 vol. $\%$ filled $\mathsf{G N}_{2}\mathrm{L}$ just impregnated (b) and after a cycle of liberation-capture-liberation of $\mathrm{H}_{2}$ (c), 70 vol. $\%$ filled $\mathrm{GN}_{2}\mathrm{L}$ just impregnated (d) and after a cycle of liberation-capture-liberation of $\mathrm{H}_{2}$ (e). XRD of just impregnated GL 70 is indicated for reference (f). $\bullet\colon\mathrm{LiBH}_{4}$ , ): Li-B${\mathrm{N}}(G){\mathrm{-H}}.$ (A colour version of this figure can be viewed online.) ",3,0.0,FP
10.1016/j.carbon.2019.02.090,"Fig. 7. Desorption curves at $5^{\circ}{\mathsf{C}}{\mathsf{m i n}}^{-1}$ of impregnated matrices with large (A, B) and small (C, D) pore size at 30 (A, C) and 70 vol. $\%$ (B, D) filling. Fine line for pristine resins (p, black, without graphene) and bold line when graphene is present (G, gray); N-doping is indicated with red dash at lower proportions (GN) and red line at higher proportions $\left(\mathsf{G N}_{2}\right)$ (A colour version of this figure can be viewed online.) ",3,3.0,TP
